id,duration,tempo,spectral_centroid,zero_crossing_rate,chroma_feature,mfccs,rms,harmonicity,transcription,valence_mean,valence_std,arousal_mean,arousal_std,emotion
1562,45.000022675736965,87.5926906779661,3533.324886919919,0.064232541803728,"[0.7071791291236877, 0.6604888439178467, 0.6407589912414551, 0.580022394657135, 0.5496624708175659, 0.5438956022262573, 0.5255849957466125, 0.5519043803215027, 0.6846035122871399, 0.7386918067932129, 0.7035151124000549, 0.7028685808181763]","[-152.27044677734375, 121.92572784423828, -46.58864974975586, 65.0128173828125, -23.07207489013672, 41.92802047729492, -5.6662726402282715, 22.96026039123535, -0.20877960324287415, 17.444110870361328, -1.7684321403503418, 19.02461814880371, 2.7091994285583496, -1.3509654998779297, 5.146477222442627, 10.719393730163574, 6.790410995483398, -6.588776588439941, 9.47579288482666, -0.9876499772071838]",0.112930275,0.0005082772,"You're checking out, dude. If you think you're harder than us, shut your fucking mouth and grab your seat on the short bus. Bow down when hate comes to town. Run around in a panic because it's going down. Turn your trousers brown like all around. And the crowds like ounce of fat man.",4.8,2.04,6.3,1.42,
1563,45.000022675736965,95.703125,3003.221949615332,0.0313349075238648,"[0.7944309711456299, 0.8148495554924011, 0.8267689943313599, 0.8332681655883789, 0.8421789407730103, 0.7794857621192932, 0.6792595982551575, 0.5960505604743958, 0.5702507495880127, 0.6043470501899719, 0.6580845713615417, 0.7463385462760925]","[-199.0302734375, 107.920166015625, -7.7083587646484375, 53.99967575073242, -2.8134052753448486, 36.64458465576172, 2.5822365283966064, 28.45709991455078, 2.675598382949829, 25.230375289916992, 7.0233540534973145, 12.654172897338867, 3.1230478286743164, 7.304637432098389, 5.6769938468933105, 5.023092746734619, 5.298113822937012, 0.3189237415790558, 8.26600456237793, -3.7357752323150635]",0.19420688,-1.8949495e-05,,5.1,2.07,5.7,1.79,
1564,45.000022675736965,99.38401442307692,3607.4092608535448,0.068779755426019,"[0.36969801783561707, 0.36925384402275085, 0.39175495505332947, 0.4478805661201477, 0.52528977394104, 0.39547666907310486, 0.3883135914802551, 0.46785855293273926, 0.48036736249923706, 0.4776710271835327, 0.3699876070022583, 0.37485799193382263]","[-201.5801239013672, 115.66117095947266, -21.245838165283203, 41.29593276977539, -24.484560012817383, 22.589614868164062, -24.08474349975586, 11.556268692016602, -14.98112964630127, 6.376029968261719, -10.17255973815918, 4.052727699279785, -9.128632545471191, 0.5890890955924988, -0.7919507026672363, -7.0446624755859375, -2.6287691593170166, -3.4295578002929688, 4.276888847351074, -4.657763957977295]",0.07775671,2.5101983e-06,"You see, I've pal-paid more money than you've got pictures on Flickr. They call me the Uber, YouTuber, MySpace clicker. I love amateur homepages and dirt-style design. The interweb's a ghetto full of gustatory crime. Cross your fingers, make your hand look like a W, and holla WEBSITE! Hello my future girlfriend. This is what I sound like. Uh, Porta Sande, cupping it up. Check your birthday, keep on fucking it up. What? All my bitches up in the club. Let me see you shaking it, don't stop. Rub it down, bounce around. Wiggle every pound. Get it to the hyper ground. Everybody dance jump if you like-",6.1,1.81,6.4,1.43,
1565,45.000022675736965,132.51201923076923,1456.1262435922135,0.0258679463767414,"[0.5413600206375122, 0.48849305510520935, 0.5183154940605164, 0.5363791584968567, 0.5842106938362122, 0.5598506927490234, 0.5120519995689392, 0.5414556860923767, 0.5508843064308167, 0.5463853478431702, 0.49346423149108887, 0.5195671319961548]","[-268.61004638671875, 173.30810546875, -5.6455230712890625, 21.75113296508789, -0.2125469595193863, 12.24315071105957, -2.653543472290039, 10.246519088745117, 6.619685649871826, 5.591301918029785, 3.9630093574523926, 7.869373798370361, 6.674863338470459, 4.037446022033691, 2.390129566192627, 1.2839229106903076, 0.37398508191108704, 0.045127324759960175, 1.9312909841537476, -0.5172828435897827]",0.117550164,1.4108529e-05,"I ain't chasing nothing and it's bloody and blood! Or I walk anyone who's mocked, walk me or you because I'm a monster! Bad trauma brainwashed it to me way of thinking, son-in-law.",4.6,1.36,4.9,1.76,
1566,45.000022675736965,198.76802884615384,2444.1028868159588,0.0759418436371259,"[0.35404425859451294, 0.3734223544597626, 0.33079907298088074, 0.4020484685897827, 0.41225236654281616, 0.3497296869754791, 0.4158117473125458, 0.35497424006462097, 0.48704519867897034, 0.48683103919029236, 0.4247787892818451, 0.3714916408061981]","[-312.7619934082031, 126.53765106201172, -59.212547302246094, -2.7537577152252197, -7.195047855377197, -12.745564460754395, -1.8248294591903687, -7.821592330932617, -2.634498357772827, -5.165557861328125, -7.161116600036621, 4.821942329406738, -3.795607089996338, -6.01386833190918, -1.3830646276474, -3.2324345111846924, 1.6553617715835571, -1.4063633680343628, -2.497070789337158, 0.8672290444374084]",0.057887945,6.9149864e-05,You should listen to your tape. That always makes you feel better. Okay. Okay. Okay.,6.2,0.98,5.3,1.0,
1567,45.000022675736965,123.046875,1855.316026823759,0.0368612031572497,"[0.42387089133262634, 0.4867327809333801, 0.437038391828537, 0.44421568512916565, 0.5253040194511414, 0.6246709227561951, 0.5834363698959351, 0.548534095287323, 0.5332598686218262, 0.48496702313423157, 0.42321568727493286, 0.3892943561077118]","[-247.08547973632812, 147.3593292236328, 1.8841583728790283, 33.9808349609375, 22.18828773498535, 20.514366149902344, -2.7891037464141846, 7.071432113647461, -0.36706453561782837, 7.147777080535889, 3.0384271144866943, 5.455236911773682, 4.447020053863525, 3.2762577533721924, 5.337738513946533, 3.162259101867676, 1.6137185096740723, -0.3521462678909302, 2.1932783126831055, -2.6847496032714844]",0.11575999,-2.9468714e-05,improving I believe it's like that and I believe that's what she did right that's in the midnight it's like I need it I love her then we proceeded I hugged her the way she pleaded I bugged her that's what we needed damn no need to stay for lour chemistry is a feeling it's like the Eiffel Tower my penmanship and pen and shit that's the truest the poorest it's imminent my sentiment,4.0,1.48,5.0,1.26,
1568,45.000022675736965,95.703125,3106.094369492019,0.0560563503773219,"[0.43627312779426575, 0.5399780869483948, 0.6770418286323547, 0.7846732139587402, 0.8176707029342651, 0.7503421306610107, 0.5738586783409119, 0.45834335684776306, 0.41543784737586975, 0.38433700799942017, 0.37203195691108704, 0.3815804421901703]","[-203.1245880126953, 114.46321868896484, -30.947269439697266, 72.31519317626953, -3.626699924468994, 31.902118682861328, -2.1253252029418945, 21.326181411743164, 6.343069553375244, 10.322278022766113, 8.60811996459961, 7.6244330406188965, 4.772508144378662, 6.791483402252197, 1.5277247428894043, 1.3172420263290405, 3.7683093547821045, -0.4518277943134308, 0.046843379735946655, -7.224495887756348]",0.11533188,0.0005596306,"to France and I got two balls so I must not be Lance. Oh, strong, but I like to strong too. It pretty much explains why I'm faster than you. Getting dirty looks when people do not like me running over dogs with my DMX bike. Run my bike around the street real fast. See a fat bitch start to laugh. Ride my bike, smoke a pipe. Buffing fat joints is what I like. Smoke three blunts to the dome in one night. You're so high. Run my bike out of sight. Got chrome on my bike so you know my ride's tight. Got a fat joint. Yo, homie, spare a light. I got the flame, but yo, I wanna hit the white snake. We're riding on our bikes, passing joints like it's the Olympics. Anonymous has a collision with some bitches, knocking them down and spoiling the fucker dinner. Sending ribs and chicken up in the air like some hella-",5.4,2.2,6.0,1.61,
1569,45.000022675736965,82.03125,3388.552687699264,0.0709680767866357,"[0.6163695454597473, 0.5763596892356873, 0.561086893081665, 0.5900801420211792, 0.6862308979034424, 0.5858091115951538, 0.4953293204307556, 0.5790265202522278, 0.5709682106971741, 0.49699386954307556, 0.5139433145523071, 0.6261075139045715]","[-148.09136962890625, 118.65540313720703, -46.547027587890625, 51.12470245361328, -10.150371551513672, 29.48149299621582, -17.1837100982666, 12.568090438842773, -9.029266357421875, 13.635602951049805, -3.2294774055480957, 3.557879686355591, -0.10660624504089355, 1.1006561517715454, 1.1206183433532715, 0.1600021868944168, 3.2167117595672607, -1.6490390300750732, 5.63898229598999, -2.1352145671844482]",0.1214815,0.0024887598,ПЕСНЯ Девочки отдыхают.,5.6,1.5,5.8,1.25,
1570,45.000022675736965,95.703125,1526.138223417783,0.0306232716153895,"[0.4431157410144806, 0.5545539259910583, 0.6308252215385437, 0.7240804433822632, 0.6559326648712158, 0.6620104908943176, 0.5890654921531677, 0.44733601808547974, 0.37010520696640015, 0.4359893500804901, 0.6265299916267395, 0.43910807371139526]","[-241.3673553466797, 169.89996337890625, -24.322513580322266, 30.023183822631836, 25.107219696044922, -0.385649710893631, 5.187208652496338, 11.617866516113281, 0.6529865860939026, 2.049201250076294, -0.7456555366516113, 3.3669378757476807, 1.7743520736694336, 4.278343677520752, 3.3275465965270996, 6.240383148193359, 7.1715474128723145, 4.53403377532959, 6.637236595153809, 3.6687073707580566]",0.11509542,0.000114267474,"of all civilized nations, the most powerful, the newest, the most devastating of weapons. I'm conducting experiments in audio-dimensional dynamics. What a genius!",5.2,1.47,4.6,1.74,
1571,45.000022675736965,68.90625,3544.742578547918,0.0786034551567337,"[0.6062527298927307, 0.6334710717201233, 0.6402292251586914, 0.6429525017738342, 0.624220073223114, 0.6112141013145447, 0.5745001435279846, 0.5251544713973999, 0.5162487030029297, 0.5378801822662354, 0.5543397068977356, 0.6127060651779175]","[-180.83761596679688, 126.63658142089844, -30.866703033447266, 54.56460952758789, -18.072298049926758, 36.62666702270508, -10.174847602844238, 18.929445266723633, -4.182305812835693, 8.664538383483887, 3.4606285095214844, 4.040256023406982, 1.9751644134521484, 0.5584747195243835, 3.7868001461029053, 0.0775684118270874, 3.468365430831909, -0.6150678396224976, 4.1886115074157715, -2.0664589405059814]",0.090671666,7.20656e-05,"minds flipped out to appreciate the spark list. And as books burn, we memorize. Roger Will and William Gibson. We Fahrenheit 451 and internalize our fiction. This is the last extinction. Stupidity become malignant tumors while hope and light die and echo back dark human rumors. We are no skywalkers. Rather tread down in the darkest depths, apocalyptic talkers. We deconstruct with every breath. And the books flip open and evaporate. The sentences become water. An end of days. An open invitation to mass slaughter.",4.4,2.06,6.9,1.14,
1572,45.000022675736965,147.65625,3904.845240654104,0.066939630498581,"[0.6740382313728333, 0.6464629769325256, 0.644321858882904, 0.6620338559150696, 0.7050732374191284, 0.6472211480140686, 0.6124063730239868, 0.5960225462913513, 0.588615357875824, 0.6212520599365234, 0.6286316514015198, 0.623647153377533]","[-234.81727600097656, 73.74169921875, -6.400645732879639, 57.70662307739258, -15.089167594909668, 43.434818267822266, -2.002685308456421, 23.13641357421875, 2.4344444274902344, 15.378959655761719, -0.6075491905212402, 11.040745735168457, -0.3608408570289612, 6.101231575012207, 5.433219909667969, 2.3652164936065674, 8.23158073425293, 1.758043646812439, 7.894400119781494, -1.105533480644226]",0.15166152,0.0013928146,,5.5,2.16,5.0,2.45,
1573,45.000022675736965,178.20581896551724,2583.986223427092,0.0471991351022316,"[0.8559587597846985, 0.6071025729179382, 0.41656509041786194, 0.3446407914161682, 0.31907179951667786, 0.3284364938735962, 0.3980054557323456, 0.5300223231315613, 0.503656268119812, 0.4895763099193573, 0.5322586894035339, 0.6851996183395386]","[-232.02195739746094, 135.0286102294922, 2.2799630165100098, 71.89479064941406, -9.939491271972656, 25.649030685424805, 1.7576230764389038, 9.097613334655762, -5.334300994873047, 6.421632289886475, 0.833032488822937, 7.251955986022949, 2.495013475418091, -3.8932034969329834, -3.7454535961151123, -5.4123311042785645, 2.1884539127349854, -1.1504961252212524, -1.6675219535827637, -9.937713623046875]",0.09103961,-1.6371574e-05,,4.9,1.37,3.6,1.8,
1574,45.000022675736965,123.046875,2717.5466962855457,0.0366189521655701,"[0.663079023361206, 0.6542136669158936, 0.6068534851074219, 0.6255338788032532, 0.6684348583221436, 0.7632073760032654, 0.6977428793907166, 0.6365719437599182, 0.6322675943374634, 0.6000398993492126, 0.5965251326560974, 0.6035921573638916]","[-146.7574462890625, 136.59548950195312, -13.454156875610352, 71.01068878173828, -8.076451301574707, 30.341590881347656, -12.284531593322754, 16.932680130004883, -6.311647415161133, 14.929591178894043, -8.588499069213867, 10.162593841552734, -0.2841407060623169, 0.4614102840423584, 6.0101494789123535, 0.32102617621421814, 3.450160026550293, 0.8407284021377563, 3.58323073387146, -1.915640950202942]",0.16745315,4.297106e-05,"Oh, oh. Oh, oh.",5.9,1.64,5.4,1.69,
1575,45.000022675736965,114.84375,1539.8375583181703,0.031643925559533,"[0.5301910042762756, 0.5768477320671082, 0.5024740099906921, 0.47099676728248596, 0.4615006148815155, 0.4878064692020416, 0.43172207474708557, 0.45045188069343567, 0.49706318974494934, 0.5244526267051697, 0.6118773818016052, 0.5458282828330994]","[-235.52186584472656, 191.72381591796875, -19.44540023803711, 22.35268211364746, 14.269608497619629, 18.00103759765625, -1.8279215097427368, 8.460976600646973, 1.8610711097717285, -1.81526517868042, -0.22314931452274323, 3.751595973968506, 4.3918585777282715, 3.358401298522949, 2.8168392181396484, 0.9603894948959351, 1.2246941328048706, -1.477648377418518, -1.2601531744003296, -2.5612828731536865]",0.09966975,5.048525e-06,John Solomon See ya? Hey! Thank you.,5.2,1.47,5.1,1.51,
1576,45.000022675736965,75.99954044117646,2221.161972795419,0.0428740163828689,"[0.41981810331344604, 0.2731884717941284, 0.24946379661560059, 0.3088873326778412, 0.308200478553772, 0.2832419276237488, 0.3227100372314453, 0.4822874069213867, 0.6860465407371521, 0.5526150465011597, 0.49887749552726746, 0.5663360357284546]","[-267.88092041015625, 136.1450653076172, -0.2300734966993332, 52.97496795654297, 7.239464282989502, 20.80582618713379, 14.205608367919922, 10.968382835388184, -0.8902069926261902, 0.6451429724693298, 3.0256905555725098, -4.691155433654785, -5.070825576782227, -4.708052158355713, -8.775507926940918, -13.114141464233398, -6.870522499084473, 1.3144901990890503, 9.8367919921875, 12.786359786987305]",0.06976116,7.560887e-06,,5.4,0.8,3.9,1.45,
1577,45.08734693877551,90.66611842105264,1568.904872645176,0.0265408014048017,"[0.592637836933136, 0.6784207224845886, 0.7620027661323547, 0.6412888169288635, 0.6250482797622681, 0.5583149194717407, 0.4874768853187561, 0.4740135669708252, 0.5317862629890442, 0.5266909003257751, 0.48513102531433105, 0.5356494784355164]","[-290.1936340332031, 145.53472900390625, 8.899120330810547, 44.345272064208984, 24.24312400817871, 20.403179168701172, 11.539361953735352, 14.22567081451416, -0.017601005733013153, 4.224878311157227, 3.2197771072387695, 2.7084100246429443, 0.5569947957992554, -0.11445418000221252, -1.4475762844085693, -2.459376335144043, -0.2934027314186096, 0.06929347664117813, 2.0501458644866943, -0.8123494386672974]",0.09655126,2.6383577e-05,,5.2,1.89,4.7,1.73,
